code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
920136,永励精密,0.45,133223064.74,,-20.1371,26762429.34,,-19.0159,,,,34.0447525273,汽车零部件,2026-06-05,2025-03-31
920117,龙鑫智能,0.22,92196378.29,7.4320122791,-48.6168,14654503.67,19.1018738852,-43.664,8.376948335819,2.64,-0.121155665473,39.4672651734,通用设备,2026-06-05,2025-03-31
873254,科蓝环保,0.06,37625101.53,-10.367361687,,3458611.05,-55.4808484347,,5.714906643255,1.06,-0.083896822761,49.4651387058,,2026-06-05,2025-03-31
874976,澳维科技,,90025434.89,,,17742756.87,,,,,,38.4485016399,,2026-06-04,2025-03-31
874352,福建三星,0.18,97174516.26,19.263283836,,13362006.69,-10.82,,7.543717891517,2.44,-0.055553069739,26.196806889,,2026-06-04,2025-03-31
688797,臻宝科技,0.25,165233682.5,,,29601430.38,,,,2.99,,44.575659887,半导体,2026-06-04,2025-03-31
001399,惠科股份,0.15,9696212845.49,,-11.3653,1011722129.99,,23.7835,,,,20.9042578088,光学光电子,2026-06-04,2025-03-31
920222,益坤电气,0.13,78499092.46,,-25.5109,9451452.16,,-53.0314,,,,28.7065756098,电网设备,2026-06-03,2025-03-31
874775,云岭光电,0.0221,46890638.37,,26.5909,6825227.16,,157.095,,,,33.8864419687,,2026-06-03,2025-03-31
874726,国电股份,0.34,385669873.76,,,15555547.11,,,,,,9.7114181813,,2026-06-03,2025-03-31
832836,银钢一通,0.27,85051272.96,,,11867305.81,,,,,0.045405735545,24.9574693138,,2026-06-03,2025-03-31
920065,千岸科技,0.84,438432026.76,32.5966693315,-20.1579,61126785.92,129.4615589852,10.9284,7.668477611134,10.96,0.885478803436,44.6307523326,互联网电商,2026-06-02,2025-03-31
874860,帅特龙,0.48,275229303.24,,-18.0912,28591882.46,,19.1358,,,,25.1464249102,,2026-06-02,2025-03-31
874600,千岸科技,0.84,438432026.76,32.5966693315,-20.1579,61126785.92,129.4615589852,10.9284,7.668477611134,10.96,0.885478803436,44.6307523326,,2026-06-02,2025-03-31
874522,中德科技,0.01,79373384.45,-5.5550065736,-41.1621,773242.49,-44.8643351418,-96.8211,5.961056418504,0.2,-0.369624658926,23.3939958195,,2026-06-02,2025-03-31
874494,新涛智控,0.22,77653546.18,,-31.3881,10782624.25,,-11.1588,,,0.2114845462,31.2577484662,,2026-06-02,2025-03-31
833755,扬德环能,0.08,85797404.98,5.4291850918,-17.3807,27632787.95,33.593646723,4.1177,2.722992099264,2.88,0.050250927371,46.6320771815,,2026-06-02,2025-03-31
874779,朱炳仁铜,0.25,197365582.78,,,26754700.86,,,,,,58.5146960647,,2026-06-01,2025-03-31
874438,亚信股份,0.18,72633339.49,,,9049103.1,,,,,0.1638438284,24.517100143,,2026-06-01,2025-03-31
834377,德博科技,0.44,94469872.9,,,19262627.57,,,,,-0.328518377727,28.5739676485,,2026-06-01,2025-03-31
875058,博涛智能,0.62,388195096.88,,,65388525.72,,,10.672869758786,5.96,-0.08576462264,30.2591683007,,2026-05-29,2025-03-31
874729,深达威,0.285,70292356.42,,,14447727.15,,,,5.04,,36.0985371416,,2026-05-29,2025-03-31
874579,康华股份,0.03,130067879.44,,-37.9967,10218425.66,,-71.4779,,,0.042893674917,64.6339838951,,2026-05-29,2025-03-31
873952,鑫森炭业,0.09,78822125.8,,6.5059,11356863.94,,174.4611,,,0.162833074652,30.2285472362,,2026-05-29,2025-03-31
832684,天运股份,0.13,112875296.03,,-20.8239,15558766.21,,-13.3894,,,0.078941984346,23.5475092822,,2026-05-29,2025-03-31
874873,卓目科技,0.07,12919760.38,,,2919265.49,,,,1.9,,44.5330386228,,2026-05-28,2025-03-31
874684,科建股份,0.22,102747577.99,15.9517952543,-19.1971,11905447.16,-13.82,-38.4777,6.623569952015,3.39,0.21022016782,29.7522321674,,2026-05-28,2025-03-31
920193,吉和昌,0.18,118818590.66,-7.5449617065,,15095526.84,-7.67,,5.461690685317,3.38,0.294977023742,29.3773035988,电池,2026-05-27,2025-03-31
874778,格兰达,0.07,323706474.19,,,10186761.42,,,,,,13.7349955361,,2026-05-27,2025-03-31
874595,中塑股份,0.7,151571605.32,,,25812163.8,,,13.126708926109,5.46,0.326203743953,33.1959526283,,2026-05-27,2025-03-31
874159,邦特科技,0.22,199260136.8,-0.214122848,,12573598.8,-35.76,,6.846400756752,3.06,0.587154266196,15.1896082809,,2026-05-27,2025-03-31
873845,鑫宇科技,0.13,76339531.01,47.3295412004,2.6889,11589401.11,354.5075373029,-19.4862,2.424119270583,6.21,-0.038803006586,33.7192449828,,2026-05-27,2025-03-31
002842,翔鹭钨业,0.03,481062255.86,4.1841779747,7.9108,8302991.89,140.04,114.5479,3.01984422899,1.08,-0.336114467121,9.2053950774,小金属,2026-05-27,2025-03-31
