code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
600592,龙溪股份,0.2913,991378377.29,13.0552484281,3.2604,116373845.72,1414.18,-30.5838,5.880599809731,5.0794,-0.081013015874,23.9359289869,通用设备,2025-04-30,2023-06-30
420280,锦州港B3,0.01,1636467351.36,24.0956324755,-11.0281,15886630.34,-41.19,-23.432,3.351719808814,0.68,0.420531691524,19.3798072474,,2025-04-30,2023-06-30
400280,锦州港A3,0.01,1636467351.36,24.0956324755,-11.0281,15886630.34,-41.19,-23.432,3.351719808814,0.68,0.420531691524,19.3798072474,,2025-04-30,2023-06-30
400272,鹏博士3,0.06,1789744844.92,3.9129814218,-8.4421,94647760.9,41.89,60.6919,0.676050493929,8.69,0.047489814237,25.4405828827,,2025-04-30,2023-06-30
400253,威创3,0.03,244264406.73,-10.3688648274,17.7785,29021511.41,15.14,1.1497,2.2233696438,1.46,0.005623103935,52.381319048,,2025-04-30,2023-06-30
300472,*ST新元,-0.26,78646917.8,-78.7728226629,6.0986,-73231974.26,-264.99,-317.706,2.723211552273,-10.89,-0.377468082498,17.093318233,专用设备,2025-04-30,2023-06-30
002227,*ST特迅,-0.0814,116549300.06,-9.5537332265,11.001,-20166049.08,-47.01,26.4517,4.330210306345,-1.86,0.077857965643,28.8559456493,其他电源设备Ⅱ,2025-04-30,2023-06-30
002193,ST如意,-0.24,189584418.92,-48.6709126654,67.4812,-63245798.37,-262.98,1.3329,9.48770635054,-3.44,-0.100650455886,11.9185925503,服装家纺,2025-04-30,2023-06-30
872816,ST毕托巴,0.03,25467673.24,22.1016494728,,3112396.27,14.28,,1.186270488005,2.92,0.029246148026,77.809705556,,2025-04-29,2023-06-30
872007,润生保险,0.0278,22943459.32,2.9171034127,,333671.7,-11.73,,1.367415626667,2.05,-0.014354510833,43.6101389962,,2025-04-29,2023-06-30
688333,铂力特,0.11,438774676.13,58.5314605789,130.0216,17706163.54,145.4456477742,262.1385,10.00526779421,1.13,-1.764807587828,48.1660380253,通用设备,2025-04-29,2023-06-30
301206,三元生物,0.16,235313762.07,-48.5402676526,2.3744,33317037.94,-72.04,226.6932,22.302975323204,0.73,0.001214762435,0.1183194292,化学制品,2025-04-29,2023-06-30
300959,线上线下,0.28,899844033.48,23.5401944691,-19.9024,22707634.65,-19.91,-20.7215,14.692523123375,1.92,-0.05998912125,7.0353586971,通信服务,2025-04-29,2023-06-30
300775,三角防务,0.77,1273867961.55,39.7182200896,-6.55,420886069.25,39.77,-7.135,8.957343646271,8.56,0.123362348624,46.2617778889,航空装备Ⅱ,2025-04-29,2023-06-30
300169,天晟新材,-0.0659,246302114.94,-14.9265332527,33.4901,-21483693.53,-10.02,46.3055,0.772902761771,-8.26,-0.029700142958,19.7771875738,化学制品,2025-04-29,2023-06-30
300152,*ST动力,-0.0083,107806803.16,4.6191663218,-12.8319,-5900825.96,-130.62,-744.6231,0.549688900028,-0.34,-0.003153183824,24.2285172868,环境治理,2025-04-29,2023-06-30
002816,*ST和科,-0.221,41068539.92,27.7048645371,-46.3555,-22104926.3,-2.68,31.3186,3.1598358867,-6.76,-0.6395564634,15.9164994245,专用设备,2025-04-29,2023-06-30
002717,*ST岭南,-0.06,1141477948.49,11.3825003119,27.6856,-104425453.44,39.43,-14.4589,1.769421628142,-3.37,-0.192084945022,9.3522041614,基础建设,2025-04-29,2023-06-30
002570,贝因美,0.04,1341619860.54,1.8387172782,-9.5335,44271004.46,3.04,160.9352,1.446748368382,2.86,0.16382460186,44.9133274248,饮料乳品,2025-04-29,2023-06-30
874142,南方乳业,0.66,863278696.69,,,99361557.44,,,9.6384758318,6.77,0.8734171532,25.3013317747,,2025-04-28,2023-06-30
688108,赛诺医疗,-0.07,161285944.35,46.2211374811,20.4317,-29611147.98,58.4316042373,17.3114,2.011706089293,-3.54,0.038079344683,57.7380444497,医疗器械,2025-04-26,2023-06-30
