date,equity
2024-10-15,8994399.59
2024-10-16,8980871.68
2024-10-17,8889742.76
2024-10-18,9011521.85
2024-10-21,8866835.19
2024-10-22,8866005.68
2024-10-23,8820837.18
2024-10-24,8768775.67
2024-10-25,8670678.17
2024-10-28,8633465.05
2024-10-29,8645873.53
2024-10-30,8536008.01
2024-10-31,8524013.49
2024-11-01,8756095.96
2024-11-04,8683741.31
2024-11-05,8875347.03
2024-11-06,8864562.34
2024-11-07,8966432.86
2024-11-08,8981200.98
2024-11-11,9067182.50
2024-11-12,9044021.96
2024-11-13,9180583.41
2024-11-14,9155171.87
2024-11-15,9142282.33
2024-11-18,9207929.80
2024-11-19,9208645.84
2024-11-20,9298577.89
2024-11-21,9265315.93
2024-11-22,9031785.98
2024-11-25,9080134.64
2024-11-26,9190618.55
2024-11-27,9293079.47
2024-11-28,9274211.39
2024-11-29,9270637.31
2024-12-02,9257043.98
2024-12-03,9293603.60
2024-12-04,9310715.32
2024-12-05,9295498.24
2024-12-06,9368091.66
2024-12-09,9348071.18
2024-12-10,9398839.62
2024-12-11,9376948.06
2024-12-12,9426315.50
2024-12-13,9280426.95
2024-12-16,9302568.31
2024-12-17,9297291.53
2024-12-18,9383685.76
2024-12-19,9654429.98
2024-12-20,9616879.20
2024-12-23,9572534.21
2024-12-24,9798203.53
2024-12-25,9756822.85
2024-12-26,9868932.16
2024-12-27,9707903.48
2024-12-30,9594580.17
2024-12-31,9211527.40
2025-01-02,8792812.08
2025-01-03,8711712.22
2025-01-06,8647754.25
2025-01-07,8689353.73
2025-01-08,8712454.51
2025-01-09,8578404.09
2025-01-10,8506928.67
2025-01-13,8410905.61
2025-01-14,8503894.78
2025-01-15,8463121.96
2025-01-16,8474859.13
2025-01-17,8589079.30
2025-01-20,8638922.16
2025-01-21,8662685.34
2025-01-22,8610720.52
2025-01-23,8730523.70
2025-01-24,8770464.88
2025-01-27,8839922.77
2025-02-05,8726085.17
2025-02-06,8782555.57
2025-02-07,8774749.98
2025-02-10,8722266.18
2025-02-11,8818368.50
2025-02-12,8937023.21
2025-02-13,8890207.63
2025-02-14,8946836.65
2025-02-17,8906680.02
2025-02-18,8905144.17
2025-02-19,9008583.31
2025-02-20,9134316.45
2025-02-21,9159167.60
2025-02-24,9076575.38
2025-02-25,9090298.56
2025-02-26,9162415.74
2025-02-27,9175596.91
2025-02-28,8796273.09
2025-03-03,8785045.80
2025-03-04,8887284.10
2025-03-05,8914425.40
2025-03-11,9017258.70
2025-03-12,8969868.00
2025-03-27,8837916.85
2025-03-28,8810947.75
2025-03-31,8809041.77
2025-04-01,8769678.05
2025-04-02,8804562.33
2025-04-03,8823107.61
2025-04-07,8440023.50
2025-04-08,8603915.17
2025-04-09,8752907.84
2025-04-10,8671008.51
2025-04-11,8716060.18
2025-04-14,8723036.66
2025-04-15,8794917.10
2025-04-16,8944104.34
2025-04-17,8902660.98
2025-04-18,8911281.21
2025-04-21,8832376.63
2025-04-22,8880009.02
2025-04-23,8861938.41
2025-04-24,8961451.80
2025-04-25,8931458.19
2025-04-28,8928495.29
2025-04-29,8868678.52
2025-04-30,8799220.55
2025-05-06,8859947.57
2025-05-07,8892477.00
2025-05-08,8858564.03
2025-05-09,8857549.26
2025-05-12,8761499.33
2025-05-13,8783641.73
2025-05-14,8860606.33
2025-05-15,8863601.72
2025-05-16,8785661.32
2025-05-19,8804099.15
2025-05-20,8825676.84
2025-05-21,8889909.54
2025-05-22,8907611.23
2025-05-23,8789225.92
2025-05-26,8747530.95
2025-05-27,8780015.21
2025-05-28,8771501.46
2025-05-29,8804699.72
2025-05-30,8760021.97
2025-06-03,8815758.23
2025-06-04,8793764.48
2025-06-05,8819706.74
2025-06-06,8858067.00
2025-06-09,8803730.04
2025-06-10,8778762.16
2025-06-11,8833854.28
2025-06-12,8762041.40
2025-06-13,8725898.52
2025-06-16,8722389.90
2025-06-17,8710230.06
2025-06-18,8783809.21
2025-06-19,8872272.37
2025-06-20,8913395.53
2025-06-23,9028033.25
2025-06-24,9067597.53
2025-06-25,9146019.81
2025-06-26,9163574.09
2025-06-27,9005090.37
2025-06-30,9054663.93
2025-07-01,9156033.79
2025-07-02,9207855.66
2025-07-03,9096694.54
2025-07-04,9152369.43
2025-07-07,9025488.94
2025-07-08,9076901.47
2025-07-09,9000820.00
2025-07-10,9023948.54
2025-07-11,9169869.07
2025-07-14,9189747.18
2025-07-15,9190771.45
2025-07-16,9215118.72
2025-07-17,9482374.99
2025-07-18,9567146.26
2025-07-21,9571322.79
2025-07-22,9569170.55
2025-07-23,9634929.31
2025-07-24,9762923.07
2025-07-25,9787925.84
2025-07-28,9750994.84
2025-08-18,10210763.04
2025-08-19,10236378.56
2025-08-20,10507336.08
2025-08-21,10414893.60
2025-08-22,10720247.12
2025-08-25,10606668.87
2025-08-26,10577767.34
2025-08-27,10339089.81
2025-08-28,10368072.28
2025-08-29,10372141.75
2025-09-01,10415374.14
2025-09-02,10272942.18
2025-09-03,10177134.22
2025-09-04,9991241.26
2025-09-05,10191617.31
2025-09-08,10141918.15
2025-09-09,10082704.81
2025-09-10,9990203.48
2025-09-11,10139950.15
2025-09-12,10158638.82
2025-09-15,10182540.26
2025-09-16,10025032.95
2025-09-17,10154691.44
2025-09-18,10156437.73
2025-09-19,10189711.81
2025-09-22,10058760.77
2025-09-23,10098481.80
2025-09-24,10613930.83
2025-09-25,10637003.86
2025-09-26,10670267.89
2025-09-29,10689786.06
2025-09-30,10826384.34
2025-10-09,11087362.61
2025-10-10,10819065.88
2025-10-13,10948333.21
2025-10-14,10780701.62
2025-10-15,11005092.03
2025-10-16,11103487.44
2025-10-17,10849994.85
2025-10-20,10921399.62
2025-10-21,11049815.42
2025-10-22,10941440.22
2025-10-23,10903461.01
2025-10-24,11121750.81
2025-10-27,11378732.98
2025-10-28,11399856.02
2025-10-29,11413246.08
2025-10-30,11411837.15
2025-10-31,11267093.25
2025-11-03,11256333.29
2025-11-04,11216414.72
2025-11-05,11181442.15
2025-11-06,11239985.58
2025-11-07,11214942.01
2025-11-10,11254885.36
2025-11-11,11231146.86
2025-11-12,11209742.35
2025-11-13,11258265.85
2025-11-14,11161386.34
2025-11-17,11031444.68
2025-11-18,11102630.63
2025-11-19,11135038.60
2025-11-20,11045100.57
2025-11-21,10975695.56
2025-11-24,11030829.79
2025-11-25,11005382.17
2025-11-26,10975781.54
2025-11-27,11025527.91
2025-11-28,10978402.29
2025-12-01,10960206.89
2025-12-02,10972336.73
2025-12-03,10939346.56
2025-12-04,10963959.39
2025-12-05,10911415.22
2025-12-08,10971045.22
2025-12-09,11020436.64
2025-12-10,10917440.07
2025-12-11,10894250.50
2025-12-12,10919169.93
2025-12-15,10868964.48
2025-12-16,10679102.52
2025-12-17,10819691.56
2025-12-18,10830259.61
2026-01-05,11274980.39
2026-01-06,11635543.56
2026-01-07,11848090.72
2026-01-08,11641464.89
2026-01-09,11599574.06
2026-01-12,11584194.16
2026-01-13,11540693.45
2026-01-14,11465445.73
2026-01-15,11520466.02
2026-01-16,11372113.30
2026-01-19,11252102.91
2026-01-20,11218146.73
2026-01-21,11297476.56
2026-01-22,11434612.39
2026-01-23,11511112.21
2026-01-26,11541423.38
2026-01-27,11455274.77
2026-01-28,11692007.16
2026-01-29,11625804.56
2026-02-06,11462007.59
2026-02-09,11870136.02
2026-02-10,11984685.03
2026-02-11,12034108.65
2026-02-12,12232546.06
2026-02-13,12241394.28
2026-02-24,12371367.29
2026-02-25,12932418.81
2026-02-26,13044370.83
2026-02-27,13461134.94
2026-03-02,14051928.49
2026-03-03,13575495.86
2026-03-04,13553028.43
2026-03-05,13793325.70
2026-03-06,13764984.87
2026-03-09,13610768.91
2026-03-10,13792011.18
2026-03-11,13915485.45
2026-03-12,13877771.71
2026-03-13,13589585.98
2026-03-16,13354553.53
2026-03-17,12954328.16
2026-03-18,13195390.21
2026-03-19,13017451.03
2026-03-20,13044313.96
2026-03-23,12619149.06
2026-03-24,12748780.32
2026-03-25,13027014.57
2026-03-26,12852316.83
2026-03-27,13102619.08
2026-03-30,12932701.73
2026-03-31,12831351.75
2026-04-01,12767219.77
2026-04-02,12833592.79
2026-04-03,12721225.81
2026-04-07,12616261.82
2026-04-08,12593072.36
2026-04-09,12534220.91
2026-04-10,12550229.46
2026-04-13,12502935.58
2026-04-14,12468827.63
2026-04-15,12500224.68
2026-04-16,12575480.73
2026-04-17,12652834.78
2026-04-20,12725339.27
2026-04-21,12731708.47
2026-04-22,12737518.67
2026-04-23,12927462.87
2026-04-24,12935230.07
2026-04-27,12805649.46
2026-04-28,12975178.75
2026-04-29,13004342.04
2026-04-30,13168355.33
2026-05-06,13246834.62
2026-05-07,13341142.91
2026-05-08,13062938.21
2026-05-11,13183324.74
2026-05-12,13219331.95
2026-05-13,13288527.16
2026-05-14,13252228.37
2026-05-15,13118831.59
2026-05-18,13143014.02
2026-05-19,13223468.47
2026-05-20,13145629.94
2026-05-21,12943796.41
2026-05-22,13129380.90
2026-05-25,13224728.84
2026-05-26,12882648.63
2026-05-27,13177540.52
2026-05-28,13694146.88
2026-05-29,13439960.26
2026-06-01,12894044.96
2026-06-02,13350533.10
2026-06-03,13577002.24
2026-06-04,13375435.38
2026-06-05,13164450.53
2026-06-08,13078898.21
2026-06-09,13315373.36
2026-06-10,13396201.50
2026-06-11,13673173.65
2026-06-12,13703591.80
2026-06-15,13587620.07
2026-06-16,13660783.68
2026-06-17,13884405.29
2026-06-18,13971681.90
2026-06-22,14189492.47
2026-06-23,14037443.53
2026-06-24,14306447.59
2026-06-25,14408567.66
2026-06-26,14171382.91
2026-06-29,14340790.04
2026-06-30,14878147.11
2026-07-01,14619705.18
2026-07-01,14564998.93
