date,equity,positions
2023-05-15,9968786.19,2
2023-05-16,9968719.21,2
2023-05-17,9947211.01,2
2023-05-18,9902177.73,2
2023-05-19,9893540.96,2
2023-05-22,9918275.40,2
2023-05-23,9853918.23,2
2023-05-24,9838679.31,3
2023-05-25,9897702.47,3
2023-05-26,9951623.92,3
2023-05-29,9851112.68,3
2023-05-30,9927899.35,3
2023-05-31,9936895.33,3
2023-06-01,9976664.71,3
2023-06-02,10006807.20,3
2023-06-05,9925778.17,3
2023-06-06,9699312.44,3
2023-06-07,9591701.74,2
2023-06-08,9522277.58,2
2023-06-09,9597742.81,2
2023-06-12,9626812.53,2
2023-06-13,9680505.71,2
2023-06-14,9616576.53,2
2023-06-15,9698749.87,2
2023-06-16,9830508.38,2
2023-06-19,9820567.16,2
2023-06-20,9809577.21,2
2023-06-21,9676354.16,3
2023-06-26,9637649.87,3
2023-06-27,9646367.84,3
2023-06-28,9614633.58,3
2023-06-29,9581509.66,3
2023-06-30,9677765.54,3
2023-07-03,9715080.16,3
2023-07-04,9772968.31,3
2023-07-05,9722408.46,3
2023-07-06,9648474.05,3
2023-07-07,9522093.12,2
2023-07-10,9571741.36,2
2023-07-11,9617378.85,2
2023-07-12,9581285.94,2
2023-07-13,9683550.43,2
2023-07-14,9643606.91,2
2023-07-17,9624197.48,2
2023-07-18,9634464.52,2
2023-07-19,9640802.75,2
2023-07-20,9602624.41,2
2023-07-21,9532935.96,3
2023-07-24,9471478.27,3
2023-07-25,9627730.59,3
2023-07-26,9614559.01,3
2023-07-27,9562426.33,3
2023-07-28,9651596.81,3
2023-07-31,9725264.44,3
2023-08-01,9700436.59,3
2023-08-02,9691519.54,3
2023-08-03,9745429.79,3
2023-08-04,9778375.91,2
2023-08-07,9727872.09,2
2023-08-08,9722474.19,2
2023-08-09,9709657.18,2
2023-08-10,9736646.71,2
2023-08-11,9644216.61,2
2023-08-14,9626963.01,2
2023-08-15,9551786.50,2
2023-08-16,9534532.91,2
2023-08-17,9545328.72,2
2023-08-18,9466642.19,3
2023-08-21,9349007.59,3
2023-08-22,9404261.10,3
2023-08-23,9150376.68,3
2023-08-24,9246241.91,3
2023-08-25,9110137.48,3
2023-08-28,9200088.54,3
2023-08-29,9518450.78,3
2023-08-30,9667100.27,3
2023-08-31,9650851.34,3
2023-09-01,9586878.84,2
2023-09-04,9643728.26,2
2023-09-05,9626112.60,2
2023-09-06,9612095.53,2
2023-09-07,9478200.57,2
2023-09-08,9496764.23,2
2023-09-11,9510781.30,2
2023-09-12,9491129.34,2
2023-09-13,9443680.25,2
2023-09-14,9467808.64,2
2023-09-15,9383395.34,3
2023-09-18,9368371.85,3
2023-09-19,9307902.13,3
2023-09-20,9241440.45,3
2023-09-21,9181983.93,3
2023-09-22,9384871.52,3
2023-09-25,9326891.18,3
2023-09-26,9312417.90,3
2023-09-27,9381368.95,3
2023-09-28,9414368.29,3
2023-10-09,9421020.54,2
2023-10-10,9333332.33,2
2023-10-11,9398521.37,2
2023-10-12,9461723.49,2
2023-10-13,9437308.86,2
2023-10-16,9407900.16,2
2023-10-17,9429325.48,2
2023-10-18,9425333.79,2
2023-10-19,9428448.14,2
2023-10-20,9430595.84,2
2023-10-23,9302034.69,3
2023-10-24,9377451.37,3
