K,LB,Trail,Pos,Sec,Floor,S,R,CAGR,MDD,CM,Trd,Win
2.0,30,0.18,8,3,0,0.7610467354496536,265.27174993017036,27.86788625688139,44.493148239481364,0.626341074065705,447,48.99328859060403
0.5,10,0.1,5,3,0.8,0.760777293910483,214.60698698059056,24.2956829300121,54.294548422848464,0.44747923384123556,302,45.033112582781456
2.0,14,0.18,8,1,0,0.7600465999728279,333.89748245006047,32.16984959948888,46.21505043030978,0.696090327716932,179,55.865921787709496
1.5,10,0.18,5,3,0.8,0.7600007239158489,350.6478812725467,33.09601114923944,53.32564878208714,0.6206396341183732,268,49.62686567164179
2.0,14,0.25,5,3,0.8,0.7591839787851651,353.4878577538725,33.34160245808591,53.19486759193149,0.6267823188104542,153,54.248366013071895
2.0,14,0.15,3,3,0,0.7589252073087571,327.741304634575,31.811404091920426,45.22345203500418,0.703427152515857,146,53.42465753424658
0.5,10,0.18,8,1,0.8,0.7572749100861921,233.342674780263,25.66758703997969,55.580280207902824,0.46181104060591044,446,47.75784753363229
1.5,14,0.28,8,3,0,0.7572361662946347,333.3037763152793,32.08002002230772,54.29987698399636,0.5907936040400711,416,49.27884615384615
1.5,10,0.2,8,3,0.8,0.7566781953951769,342.63933261166085,32.64357240806552,51.113181704612686,0.6386527177414906,325,51.07692307692307
1.5,14,0.25,8,3,0,0.7563943300911012,332.0163433214264,32.00546187042035,54.05003100978244,0.5921451157840728,418,48.803827751196174
2.0,30,0.22,8,1,0,0.7557055441675501,273.06762512633094,28.381325916237788,47.961305307722505,0.591754660014809,436,49.54128440366973
2.0,30,0.18,8,3,0.8,0.7555871515571032,261.6384007250255,27.625553505846987,44.493148235515136,0.6208945557103966,445,48.98876404494382
1.0,30,0.1,5,3,0,0.7546138380856114,217.74220057961432,24.529788043715705,37.10581030907256,0.6610767381009881,308,41.883116883116884
1.0,30,0.1,5,3,0.8,0.7546138380856114,217.74220057961432,24.529788043715705,37.10581030907256,0.6610767381009881,308,41.883116883116884
1.5,14,0.3,8,3,0,0.7545371759056039,330.9249071071693,31.9421132012774,53.62324762914567,0.5956765882996613,416,49.27884615384615
0.5,10,0.15,8,1,0,0.7539788040068736,222.0403388770519,24.847705241161,51.45725355076367,0.4828805178389129,457,48.14004376367615
2.0,14,0.25,8,3,0,0.7538527225812811,335.4531817295273,32.2597782834118,50.4080107647866,0.63997324619577,180,55.55555555555556
1.5,14,0.2,8,1,0,0.7534828801738204,321.82648313525976,31.408904671289186,53.1831283326262,0.5905802395610639,422,49.763033175355446
2.0,30,0.22,8,1,0.8,0.7534406852652752,271.6791829673325,28.29052288820555,47.96130573166652,0.5898613988218985,434,49.53917050691244
1.5,10,0.18,8,3,0.8,0.7531874861162181,336.81849801937716,32.310547554346684,52.584163407139094,0.614453962197296,326,50.920245398773
1.5,10,0.18,5,3,0,0.7517525965077235,336.8899532766512,32.31465742805681,50.873896258456696,0.635191322164266,280,50.0
1.5,14,0.1,3,1,0,0.7508466616926158,293.12233242921724,29.66328085862142,42.1635318844318,0.7035293186521243,187,43.31550802139038
1.5,14,0.1,3,1,0.8,0.7508466616926158,293.12233242921724,29.66328085862142,42.1635318844318,0.7035293186521243,187,43.31550802139038
2.5,30,0.3,3,3,0,0.7502256348254347,334.9085079164488,32.200488772622315,47.15679866139721,0.682838735594276,178,52.24719101123596
2.0,14,0.22,5,1,0.8,0.7501662460676938,340.7913618131391,32.62285714379915,50.170103560270505,0.6502449632101828,152,55.26315789473685
0.5,10,0.3,8,1,0.8,0.748573186116473,246.5780184610987,26.59953781884741,59.463961579308766,0.4473219932272903,439,49.202733485193626
1.5,10,0.2,5,3,0.8,0.7482324826887868,337.8966230345478,32.372499998526514,50.873896258456696,0.6363283015333288,267,49.812734082397
2.5,30,0.35,8,1,0,0.7476052540842738,253.38890351299463,27.090867118825336,43.748720597853755,0.6192379285293744,347,52.73775216138329
2.0,14,0.1,5,1,0,0.7469021936582786,301.54648687237614,30.237822417314476,43.3841484768937,0.6969785850105844,174,46.55172413793103
2.0,14,0.18,8,3,0,0.7461206836480724,318.15570764056037,31.244871007431808,48.02083457801443,0.6506523945699346,181,55.24861878453039
2.0,30,0.15,8,3,0,0.7460837731990583,247.63466154078912,26.67268980637565,41.87296775138203,0.6369906705620432,456,48.026315789473685
1.5,14,0.18,8,1,0,0.7460434146304593,312.3546261197977,30.843817761418467,53.01787683842903,0.581762597838733,425,49.64705882352941
0.5,10,0.35,8,1,0,0.7457908790815188,246.29455684256646,26.579882876164284,57.877162321863196,0.459246476673299,442,49.547511312217196
0.5,30,0.35,8,1,0,0.7451200268172566,217.48514995272507,24.510664786594162,45.38776067549449,0.5400280697220611,422,52.843601895734594
0.5,30,0.35,8,1,0.8,0.7451200268172566,217.48514995272507,24.510664786594162,45.38776067549449,0.5400280697220611,422,52.843601895734594
0.5,10,0.3,8,3,0,0.7450736200446857,252.17554892588464,26.98502208446807,57.75477852940965,0.46723444832754174,443,50.56433408577878
1.5,14,0.15,5,3,0,0.7447723707039412,306.7622785662535,30.505224625985395,52.08396853592782,0.5856931697695561,293,48.122866894197955
1.5,14,0.35,8,1,0.8,0.7427261876506495,318.3734262576666,31.204098918512457,53.58736206614206,0.582303321443547,390,50.76923076923077
2.0,14,0.25,5,1,0,0.74171906561119,327.91402745004814,31.821517732438686,49.928762223029324,0.6373384060733076,168,55.952380952380956
1.5,14,0.2,8,3,0,0.7411160748249437,310.3007569214075,30.719899396523132,53.219366747798745,0.5772315845489417,422,48.81516587677725
0.5,10,0.1,5,3,0,0.740527857007321,203.73844206428853,23.469215745786375,54.294548422848464,0.4322573154676052,302,45.033112582781456
0.5,10,0.28,8,1,0,0.7401271545547817,236.5951683561385,25.89934851769071,59.27048152703135,0.4369687549421858,444,49.549549549549546
2.0,30,0.15,8,3,0.8,0.7399271727081151,243.76088044681686,26.403618840230813,41.87296774866151,0.630564783435366,452,48.008849557522126
2.5,30,0.2,8,3,0.8,0.7397642931585581,268.29530895089977,28.09194139081459,54.011247897120796,0.5201128002878841,298,52.68456375838926
1.5,10,0.2,5,3,0,0.7392004118789046,323.7973004586835,31.55235151904614,50.87389625845668,0.6202070971476112,279,50.179211469534046
2.0,14,0.15,8,1,0,0.7385987992033848,306.511253284335,30.542326583448933,46.637960857132704,0.6548812602894463,180,53.888888888888886
1.5,14,0.28,8,1,0.8,0.7384079713909154,312.8216179657694,30.87192349570005,54.26451438629798,0.5689155029736218,391,50.63938618925832
1.5,14,0.22,8,1,0.8,0.7381880148054787,309.8069742902255,30.690032540810797,53.46400779296313,0.5740316487244375,396,50.0
0.5,30,0.3,8,3,0,0.7377943256388051,221.01129476458965,24.77190516002348,45.959692060359565,0.538991974260623,420,52.61904761904762
0.5,30,0.3,8,3,0.8,0.7377943256388051,221.01129476458965,24.77190516002348,45.959692060359565,0.538991974260623,420,52.61904761904762
2.0,14,0.1,5,3,0,0.7374901601455467,291.9197593709925,29.63859090555352,43.331791018789765,0.6839918269868299,175,45.714285714285715
2.0,14,0.2,8,1,0,0.7367848087061557,310.29509767355086,30.772384950789665,47.19028865404988,0.6520914753537701,178,56.17977528089888
1.5,14,0.3,8,1,0.8,0.7364488703271103,310.99202831652264,30.76166263938198,53.58736206614206,0.5740469665480702,391,50.63938618925832
0.5,30,0.3,8,1,0,0.7356784984717746,211.0028051097101,24.024212972371075,45.50080293693129,0.5279953631954817,424,52.594339622641506
0.5,30,0.3,8,1,0.8,0.7356784984717746,211.0028051097101,24.024212972371075,45.50080293693129,0.5279953631954817,424,52.594339622641506
2.0,14,0.22,5,3,0.8,0.7350338659175883,322.76612818587716,31.573099203913802,51.853126730601915,0.6088947994968344,153,54.248366013071895
2.0,14,0.18,5,1,0,0.7336731320571686,311.4786398462318,30.843991659458545,47.27782333860777,0.6523987248429622,169,55.62130177514793
2.5,30,0.28,3,1,0,0.7333232954693519,315.2211070796013,31.04260571872748,46.67015864273278,0.6651489221702327,178,51.68539325842697
0.5,30,0.1,8,3,0,0.732848935093935,177.993398993889,21.411424775019185,38.70417919105184,0.5532070495366394,462,46.320346320346324
0.5,30,0.1,8,3,0.8,0.732848935093935,177.993398993889,21.411424775019185,38.70417919105184,0.5532070495366394,462,46.320346320346324
1.5,30,0.1,5,1,0,0.7318396664348625,225.75240825061672,25.119518174391064,38.817561246323415,0.6471173707949066,307,44.62540716612378
1.5,30,0.1,5,1,0.8,0.7318396664348625,225.75240825061672,25.119518174391064,38.817561246323415,0.6471173707949066,307,44.62540716612378
2.0,30,0.18,8,1,0,0.7300978951538755,242.86173732797195,26.340813724165724,49.423377125034214,0.5329626435184136,445,48.53932584269663
1.5,21,0.1,8,1,0.8,0.7297772202567104,190.6059239142307,22.43799477665722,40.5361623563023,0.5535303164476473,483,42.44306418219462
0.5,10,0.15,5,3,0.8,0.7296876731971904,220.49719349392518,24.7339623415034,56.95224796006356,0.4342929950517057,292,46.917808219178085
2.0,14,0.22,8,1,0,0.7296752321204115,307.03474730684843,30.574258217542937,47.45512398226275,0.6442772803411208,178,56.17977528089888
0.5,10,0.1,5,1,0.8,0.729102180779235,196.17574070559158,22.879879113161785,57.35887645314873,0.3988899456887075,302,44.370860927152314
0.5,10,0.25,8,1,0,0.7289319454198375,227.9393935149617,25.278485441550625,60.39140250742023,0.41857755230050636,445,49.43820224719101
1.5,14,0.18,8,3,0,0.7289010249488643,295.6861467808644,29.82332282755631,53.05424321993901,0.5621288895578481,425,48.705882352941174
2.0,14,0.15,8,3,0,0.727466870747001,294.7859914841214,29.81823916312496,48.031615549345176,0.620804418549929,182,53.2967032967033
1.5,10,0.15,5,1,0,0.7274319106796253,312.761691823644,30.894851801036218,50.93406154570953,0.6065656431759401,279,48.74551971326165
1.0,30,0.18,8,3,0,0.7268975792217658,200.96713983537077,23.25465193454692,41.220142108809696,0.5641574906064399,449,49.665924276169264
1.0,30,0.18,8,3,0.8,0.7268975792217658,200.96713983537077,23.25465193454692,41.220142108809696,0.5641574906064399,449,49.665924276169264
2.0,14,0.25,5,3,0,0.725931877495698,309.82505756053274,30.743900146644478,51.689525044478536,0.594780085910821,169,55.02958579881657
0.5,10,0.22,5,3,0.8,0.7257884292526722,242.19906039941677,26.294440287161457,64.40398425126303,0.40827350346179553,287,47.73519163763066
1.5,14,0.25,8,1,0.8,0.7256880480589533,298.97367874755855,30.02731681694293,54.01443018680505,0.5559128683408414,393,50.12722646310432
0.5,10,0.2,8,3,0.8,0.7255706529592302,229.81121601001857,25.413863436763705,57.509368496390834,0.4419082334099813,447,49.21700223713646
1.5,14,0.15,5,3,0.8,0.7250241419291349,288.0856380148211,29.346394757363203,52.08396853592782,0.5634439076415594,290,47.93103448275862
2.0,30,0.18,8,1,0.8,0.7246483261951835,239.42507495249538,26.099526318351508,49.4233771222393,0.5280805933961029,443,48.53273137697517
2.5,30,0.15,8,3,0,0.7238205896192486,218.75913340696317,24.625977937125665,40.50101123545253,0.6080336560971923,372,50.53763440860215
1.5,10,0.15,8,3,0,0.7230699004621176,289.19925552321246,29.441895440511303,51.8170175844097,0.5681896954518963,377,48.275862068965516
2.5,30,0.35,3,3,0,0.7229567226078417,305.6738827451814,30.465012133642745,49.52415037190119,0.6151546650445487,178,52.24719101123596
2.5,30,0.25,3,3,0,0.7228771594738053,304.0660654466636,30.366660489178486,44.93202049938784,0.6758356323992198,178,51.68539325842697
2.0,14,0.2,8,3,0,0.722801649726682,295.4040390256208,29.856838310279677,48.72926285170951,0.6127085977298392,180,55.55555555555556
0.5,30,0.35,8,3,0,0.7214467105289215,212.2511560914246,24.11852699285919,48.39464579128956,0.4983718053619937,418,52.63157894736842
0.5,30,0.35,8,3,0.8,0.7214467105289215,212.2511560914246,24.11852699285919,48.39464579128956,0.4983718053619937,418,52.63157894736842
2.5,30,0.3,3,1,0,0.7204236100002329,301.96880232946603,30.23789139223403,47.15679866139721,0.6412201898893302,178,51.68539325842697
1.5,30,0.1,5,3,0,0.7202185482439578,220.0161384059304,24.698413781995644,39.342357826613586,0.6277817382182448,309,44.336569579288025
1.5,30,0.1,5,3,0.8,0.7202185482439578,220.0161384059304,24.698413781995644,39.342357826613586,0.6277817382182448,309,44.336569579288025
0.5,10,0.18,8,1,0,0.7175777917778653,208.12580570776507,23.805679450285066,55.580280207902824,0.4283116127021648,450,48.0
2.0,14,0.18,5,3,0,0.7175251995818114,294.08999222637465,29.774713032158683,49.364036247518065,0.6031660961203451,170,54.70588235294118
2.0,14,0.22,8,3,0,0.7158948102461995,292.2620182923906,29.66009867619066,48.98638038093509,0.6054764292757179,180,55.55555555555556
0.5,10,0.2,8,1,0.8,0.7152451908350391,215.08528343251575,24.331518967774013,57.70858396536094,0.42162737838756864,446,47.98206278026906
2.5,30,0.2,3,3,0,0.7147099226020639,292.21298860311566,29.631644366235687,45.18112457124347,0.6558412312095349,179,51.39664804469274
0.5,30,0.25,8,1,0,0.7122291192502485,196.5906026666115,22.91252218836821,43.875961389663274,0.5222112852384396,430,52.093023255813954
0.5,30,0.25,8,1,0.8,0.7122291192502485,196.5906026666115,22.91252218836821,43.875961389663274,0.5222112852384396,430,52.093023255813954
2.0,14,0.2,5,1,0,0.7118981776662309,289.8172597894106,29.50613368491466,48.233791175899235,0.6117315882824044,168,55.952380952380956
0.5,10,0.15,5,3,0,0.711300653144577,209.44441921025336,23.90604411372228,56.95224796006356,0.419755935366868,292,46.917808219178085
0.5,10,0.3,8,1,0,0.7112782554029057,220.3605422336548,24.723868612880317,59.463961579308766,0.41577903584350656,443,49.43566591422122
1.5,21,0.1,8,1,0,0.7109251012117626,181.5588454809086,21.705390306028892,40.536162356302306,0.5354574543895934,487,42.299794661190965
2.5,30,0.22,8,3,0.8,0.7106431035659182,248.7621407278706,26.773191719790024,58.619390150597525,0.45672927765041094,295,52.88135593220339
0.5,30,0.15,8,1,0,0.7101898745784545,180.08053131000975,21.583873717542335,45.082442168780496,0.478764518495609,444,50.0
0.5,30,0.15,8,1,0.8,0.7101898745784545,180.08053131000975,21.583873717542335,45.082442168780496,0.478764518495609,444,50.0
1.5,14,0.15,8,1,0,0.7097623798581071,271.04031374119984,28.248648989129,52.57081867640838,0.5373446657357427,424,47.16981132075472
0.5,10,0.22,5,3,0,0.7091277828381224,230.38070547947197,25.4549277627522,64.40398425126303,0.39523840114368397,287,47.73519163763066
1.5,14,0.35,8,3,0.8,0.7082274231355306,283.78771568141707,29.073342992127003,53.62324762914569,0.5421779597012856,394,49.49238578680203
1.5,14,0.1,5,3,0,0.7078862137109732,253.06482442790772,27.04580594408896,53.4271940878308,0.5062179739334136,300,41.66666666666667
0.5,10,0.15,5,1,0.8,0.707771820004723,206.0506574128987,23.647025009632607,59.2962637523235,0.39879451947267097,292,45.89041095890411
0.5,10,0.2,8,3,0,0.7077129289017053,218.09894816855726,24.556307487520577,57.509368496390834,0.4269966464518156,450,49.333333333333336
1.5,10,0.15,5,1,0.8,0.7067755877210141,292.17135155058315,29.62903089737441,50.96733824466392,0.5813336916898236,265,48.301886792452834
0.5,30,0.28,8,1,0,0.7061851691222614,195.24961328635538,22.806873651437098,46.9699963316779,0.4855626023554849,426,52.347417840375584
0.5,30,0.28,8,1,0.8,0.7061851691222614,195.24961328635538,22.806873651437098,46.9699963316779,0.4855626023554849,426,52.347417840375584
0.5,30,0.28,8,3,0,0.7060152123653286,202.7720908305282,23.394578281320744,47.760081356821395,0.4898353942602609,421,52.49406175771971
0.5,30,0.28,8,3,0.8,0.7060152123653286,202.7720908305282,23.394578281320744,47.760081356821395,0.4898353942602609,421,52.49406175771971
1.5,10,0.1,5,1,0,0.7058597447188635,266.14868934538794,27.949827007979323,52.05713982854936,0.5369066971414933,287,44.25087108013937
1.0,30,0.15,8,3,0,0.7053717269303169,183.59225722923233,21.87169382871692,42.622770727965396,0.5131457541395026,454,47.57709251101321
1.0,30,0.15,8,3,0.8,0.7053717269303169,183.59225722923233,21.87169382871692,42.622770727965396,0.5131457541395026,454,47.57709251101321
2.0,14,0.15,5,1,0,0.7048423746905706,278.3920794500872,28.77606144746967,48.36150989301255,0.5950199137936207,170,53.529411764705884
2.0,14,0.22,5,1,0,0.7044123920139451,285.4706478352037,29.230452512991434,48.49339344515723,0.6027718506861994,168,55.952380952380956
2.5,30,0.28,5,1,0.8,0.7043455966217238,255.1169640552417,27.20865252677056,47.14899963212192,0.5770780449015869,237,51.47679324894515
1.5,14,0.2,8,1,0.8,0.7017985628205581,271.19695320795284,28.258921133121095,53.183128332626204,0.5313512389940612,397,49.87405541561713
1.5,10,0.15,3,1,0,0.7015722156111703,270.0287663574328,28.206213965428574,57.507070207599355,0.4904825417745107,182,48.35164835164835
1.5,14,0.22,8,3,0.8,0.7002261272411451,273.01265072685055,28.37773584404544,53.50002915135044,0.5304246800270974,400,48.75
0.5,10,0.22,5,1,0.8,0.6999630012763743,225.28843331891414,25.08568169647902,66.0202125846641,0.3799697200960877,288,46.52777777777778
1.5,14,0.28,8,3,0.8,0.6996345828564269,274.5787860806175,28.479844001561005,54.299876983996356,0.524491869658467,395,49.36708860759494
1.5,14,0.3,8,3,0.8,0.696872006363397,272.13610393589573,28.320435456693914,53.62324762914567,0.5281372671151122,395,49.36708860759494
1.0,30,0.1,5,1,0,0.6962187104871648,186.96257074805288,22.145220817624043,38.17312086091353,0.580126023709503,308,41.23376623376623
1.0,30,0.1,5,1,0.8,0.6962187104871648,186.96257074805288,22.145220817624043,38.17312086091353,0.580126023709503,308,41.23376623376623
0.5,10,0.28,5,3,0.8,0.6959509356028836,223.99300030504543,24.991001707495908,64.20945577371705,0.38921061401871454,285,48.07017543859649
2.0,14,0.2,5,3,0,0.6957315497987152,273.33873321068785,28.447443954074636,50.05415791639894,0.5683332841516963,169,55.02958579881657
1.5,14,0.15,5,1,0,0.6955073955978355,258.785538960118,27.433890341077927,52.08396853592782,0.5267242706775285,294,47.27891156462585
1.5,14,0.1,5,3,0.8,0.6944981600148047,242.8169535259228,26.337682089745517,53.4271940878308,0.4929639772294255,297,41.41414141414141
1.5,10,0.15,3,3,0,0.6941362791367226,265.3328772407667,27.89564011160892,58.84186569988382,0.47407810374143183,182,48.35164835164835
2.5,30,0.18,3,3,0,0.6938204086520048,269.61217433493505,28.178791134214755,45.9587168326762,0.6131326781121075,179,50.27932960893855
2.5,30,0.28,5,3,0,0.6933542892038599,229.30015721210785,25.398332706080318,39.85530827030204,0.637263486555585,265,51.320754716981135
2.5,30,0.25,8,1,0,0.6931556977875519,213.22044767738905,24.211825356288273,47.520274585870276,0.5095051652645004,348,51.724137931034484
2.5,30,0.35,3,1,0,0.693101758548665,274.948389868594,28.528178968931826,49.5241503719012,0.576045803001156,178,51.68539325842697
2.5,30,0.18,8,3,0.8,0.6931008369207929,229.52463764347294,25.414561567309036,55.22935977249561,0.46016397206120724,299,51.17056856187291
2.5,30,0.25,3,1,0,0.6928567330458671,273.47293303679896,28.431978695664984,45.66381918792528,0.622636897248033,178,51.12359550561798
2.5,30,0.3,5,1,0.8,0.6927390465443592,245.94317752408165,26.57796305359408,48.56851253009754,0.5472262103378998,237,51.47679324894515
1.5,14,0.15,8,3,0,0.6925347955183921,256.4382315378439,27.27526354436445,52.60930706631931,0.5184493973657787,425,46.35294117647059
2.5,30,0.28,8,1,0.8,0.6922383025650516,238.13950306422157,26.030712023520543,53.7367525454344,0.48441170689485913,284,53.16901408450704
1.0,30,0.22,8,3,0,0.692031162135433,191.09584510463606,22.477136867679583,41.248338386929525,0.5449222380022458,446,50.44843049327354
1.0,30,0.22,8,3,0.8,0.692031162135433,191.09584510463606,22.477136867679583,41.248338386929525,0.5449222380022458,446,50.44843049327354
1.0,30,0.35,8,3,0,0.6906686202828894,196.04114596754926,22.86928067648555,45.179676924258025,0.5061851308681337,437,50.800915331807786
1.0,30,0.35,8,3,0.8,0.6906686202828894,196.04114596754926,22.86928067648555,45.179676924258025,0.5061851308681337,437,50.800915331807786
2.0,14,0.15,5,3,0,0.6901133840427603,263.9594883489714,27.827844512523736,50.19164697497024,0.5544317867552948,171,52.63157894736842
2.5,30,0.15,3,3,0,0.6900968664991847,262.47954598333877,27.705345269926497,42.11954900342843,0.6577787731694693,180,50.0
2.5,30,0.3,8,1,0.8,0.6895264510330219,236.86246762742428,25.940184965359435,53.94633321266458,0.4808516801892599,284,53.16901408450704
1.0,30,0.3,8,3,0,0.6892360547989389,194.24549553358554,22.727510367803383,44.84868554858099,0.5067597877129418,440,50.90909090909091
1.0,30,0.3,8,3,0.8,0.6892360547989389,194.24549553358554,22.727510367803383,44.84868554858099,0.5067597877129418,440,50.90909090909091
2.0,14,0.22,5,3,0,0.6884794438817893,269.17586314788247,28.174016426958758,50.30463123170319,0.5600680441764737,169,55.02958579881657
0.5,10,0.1,5,1,0,0.6870378088710869,174.42995572025154,21.114556108913373,57.35887645314873,0.36811313984087435,303,44.554455445544555
2.5,30,0.22,3,3,0,0.686674104963073,266.8570572176786,27.996798097273935,48.619165563741745,0.5758387206495548,178,51.12359550561798
2.5,30,0.28,5,3,0.8,0.6845991712228344,239.62294003215808,26.135523495324044,51.871470601456096,0.5038516007408201,240,51.24999999999999
1.5,14,0.18,8,1,0.8,0.6844035595497153,254.285779488283,27.129059047886315,53.01787683842899,0.511696444023242,399,49.62406015037594
2.5,30,0.28,3,3,0.8,0.6837898444469797,267.9197430930313,28.067126018264908,48.24111199896588,0.5818092671426516,170,51.17647058823529
1.5,21,0.1,3,3,0,0.6831872192049938,182.63162816120314,21.79324915590748,47.067820295698986,0.4630180241828391,189,39.15343915343915
1.5,21,0.1,3,3,0.8,0.6831872192049938,182.63162816120314,21.79324915590748,47.067820295698986,0.4630180241828391,189,39.15343915343915
1.5,14,0.25,8,3,0.8,0.6831429864482288,258.52506175083124,27.41632931136997,54.05003100978244,0.507239844254815,397,48.86649874055416
2.5,30,0.28,3,1,0.8,0.6823980187322887,266.1156189353787,27.947632347691574,48.560262807780646,0.5755247342527483,171,50.877192982456144
2.5,30,0.3,5,3,0,0.6813384373642863,221.14850920331583,24.802844347918175,40.525304439857635,0.6120335106853377,265,51.320754716981135
0.5,14,0.1,8,3,0,0.6808094189829418,169.26766845342274,20.678899484731605,50.645661237695926,0.4083054496549875,477,44.65408805031446
0.5,14,0.1,8,3,0.8,0.6808094189829418,169.26766845342274,20.678899484731605,50.645661237695926,0.4083054496549875,477,44.65408805031446
1.5,10,0.1,3,1,0,0.680794291529576,231.6710895129606,25.569289236390457,46.84232791201692,0.5458586363260336,185,42.7027027027027
0.5,30,0.25,8,3,0,0.679972942713703,186.77031021693585,22.129687588872258,47.904136587709864,0.4619577590831641,424,52.12264150943396
0.5,30,0.25,8,3,0.8,0.679972942713703,186.77031021693585,22.129687588872258,47.904136587709864,0.4619577590831641,424,52.12264150943396
0.5,10,0.28,5,3,0,0.6794432081524392,212.80341882368975,24.16015348382663,64.20945577371705,0.3762709587349616,285,48.07017543859649
2.5,30,0.2,3,1,0,0.6784885909173773,257.2538815497763,27.35366541674107,50.57285725924924,0.5408764087921565,179,50.83798882681564
1.5,10,0.1,5,1,0.8,0.6784644544618685,243.59107737569911,26.414078484136084,52.057139828549346,0.5074054888749379,273,43.223443223443226
0.5,10,0.25,5,3,0.8,0.6772036727753713,210.81201302042078,24.009771450400862,66.81023092357896,0.359372675688915,286,47.9020979020979
0.5,10,0.2,8,1,0,0.6762267460960467,191.249761895139,22.489422979790106,57.70858396536094,0.3897067201179149,450,48.22222222222222
1.5,14,0.15,5,1,0.8,0.6757185641928909,242.31176816251784,26.302332590610945,52.08396853592782,0.5049986268321209,291,47.07903780068728
2.5,30,0.35,5,1,0.8,0.675586282808872,232.66840956723823,25.640905501779088,49.86810348909763,0.514174466397841,237,51.47679324894515
1.5,10,0.1,3,3,0,0.6753684439357577,229.9540727618316,25.445582733623983,48.33598731565723,0.526431426081195,185,42.7027027027027
1.0,30,0.18,5,3,0,0.674965974403141,198.01235943104336,23.024112046042777,42.39444488797537,0.5430926647791363,296,48.986486486486484
1.0,30,0.18,5,3,0.8,0.674965974403141,198.01235943104336,23.024112046042777,42.39444488797537,0.5430926647791363,296,48.986486486486484
1.0,30,0.2,8,3,0,0.6733212135389072,178.52544255277704,21.455484142295166,42.808265057950614,0.5011995724015058,448,49.776785714285715
1.0,30,0.2,8,3,0.8,0.6733212135389072,178.52544255277704,21.455484142295166,42.808265057950614,0.5011995724015058,448,49.776785714285715
1.5,10,0.15,3,1,0.8,0.6731928636679954,244.81483887749053,26.499458125466013,61.67709070386864,0.4296483154936466,179,48.04469273743017
2.5,30,0.3,5,3,0.8,0.6730477171080461,230.85145085987128,25.510301325462436,53.164528864045025,0.4798368737678208,240,51.24999999999999
2.5,30,0.28,5,1,0,0.6727934866345406,214.17327761605992,24.283493041021575,40.10320364160588,0.6055250163562538,263,50.950570342205324
2.5,30,0.25,5,1,0.8,0.672276599658252,228.83132028630914,25.36440911300555,51.960709005486805,0.4881459394699019,237,51.0548523206751
0.5,10,0.35,5,3,0.8,0.6718710905791787,211.26403889935426,24.043974761175456,64.37714464142778,0.3734861944420995,284,47.88732394366197
1.0,30,0.25,8,3,0,0.6714270105201222,182.5970665096475,21.790422838551503,44.41597390218597,0.49059878516992445,446,50.89686098654709
1.0,30,0.25,8,3,0.8,0.6714270105201222,182.5970665096475,21.790422838551503,44.41597390218597,0.49059878516992445,446,50.89686098654709
2.5,30,0.3,3,3,0.8,0.6711197464610587,256.18097096519733,27.280944963820875,49.412894571692426,0.5521017378214782,170,51.17647058823529
2.5,30,0.35,8,1,0.8,0.6703139838084262,222.8919929101369,24.93122901365925,55.254608148100544,0.45120633100564833,284,53.16901408450704
2.5,30,0.3,3,1,0.8,0.6696885487979882,254.43057770507932,27.161923820099453,50.286547511367274,0.54014294407385,171,50.877192982456144
0.5,10,0.15,5,1,0,0.6691678902860313,183.59764209168486,21.872132947705293,59.2962637523235,0.3688619073718324,293,46.075085324232084
1.0,30,0.28,8,3,0,0.6674606875040971,182.35739390101452,21.770815636439433,44.64655905018004,0.4876258349936968,443,50.79006772009029
1.0,30,0.28,8,3,0.8,0.6674606875040971,182.35739390101452,21.770815636439433,44.64655905018004,0.4876258349936968,443,50.79006772009029
2.0,30,0.1,8,3,0,0.6664271537262798,178.58924902880372,21.460763476793154,42.97650119655874,0.499360415093809,479,41.75365344467641
1.5,10,0.15,3,3,0.8,0.6660982942204476,240.43892976888367,26.19301881179339,62.88089676830364,0.41654970202327807,179,48.04469273743017
1.5,14,0.2,8,3,0.8,0.6658165196128725,239.7977557979119,26.12578760351296,53.21936674779874,0.490907524836221,401,48.87780548628429
0.5,10,0.28,5,1,0.8,0.6657712371827531,204.85951545817204,23.555562698004096,65.83448581431756,0.35779975200901887,286,46.85314685314685
1.0,30,0.18,5,1,0,0.6656867716832605,192.1471272824295,22.56094888568001,40.09604775275697,0.5626726360861525,297,49.158249158249156
1.0,30,0.18,5,1,0.8,0.6656867716832605,192.1471272824295,22.56094888568001,40.09604775275697,0.5626726360861525,297,49.158249158249156
2.0,30,0.15,8,1,0,0.6652732223635643,196.07217020270684,22.871723973988,47.54601585899852,0.4810439646891952,455,47.03296703296703
0.5,10,0.22,5,1,0,0.6650171390019906,201.40826617691002,23.288912298394383,66.0202125846641,0.35275427610186444,289,46.71280276816609
0.5,30,0.15,8,3,0,0.6644536353073932,166.65703192335195,20.456000297391917,49.05216584731338,0.41702542475017557,438,50.0
0.5,30,0.15,8,3,0.8,0.6644536353073932,166.65703192335195,20.456000297391917,49.05216584731338,0.41702542475017557,438,50.0
0.5,30,0.22,8,1,0,0.6641220715662115,169.78429854322505,20.722802260857655,44.358553318855954,0.4671658724282335,434,51.61290322580645
0.5,30,0.22,8,1,0.8,0.6641220715662115,169.78429854322505,20.722802260857655,44.358553318855954,0.4671658724282335,434,51.61290322580645
