date,equity,positions
2023-09-13,11335079.21,1
2023-09-14,11438610.40,1
2023-09-15,11343361.71,0
2023-09-18,11343361.71,0
2023-09-19,11343361.71,0
2023-09-20,11343361.71,0
2023-09-21,11343361.71,0
2023-09-22,11343361.71,0
2023-09-25,11343361.71,0
2023-09-26,11343361.71,0
2023-09-27,11343361.71,0
2023-09-28,11343361.71,0
2023-10-09,11343361.71,0
2023-10-10,11343361.71,0
2023-10-11,11343361.71,0
2023-10-12,11343361.71,0
2023-10-13,11343361.71,0
2023-10-16,11343361.71,0
2023-10-17,11343361.71,0
2023-10-18,11343361.71,0
2023-10-19,11343361.71,0
2023-10-20,11343361.71,0
2023-10-23,11319565.63,1
2023-10-24,11321924.86,1
2023-10-25,11277099.57,1
2023-10-26,11350235.57,1
2023-10-27,11373827.83,1
2023-10-30,11402138.54,1
2023-10-31,11418653.12,1
2023-11-01,11383264.73,1
2023-11-02,11409216.22,1
2023-11-03,11402138.54,1
2023-11-06,11326425.08,4
2023-11-07,11345662.79,4
2023-11-08,11404002.20,4
2023-11-09,11349758.93,4
2023-11-10,11274266.38,4
2023-11-13,11315346.89,4
2023-11-14,11352303.88,4
2023-11-15,11375182.33,4
2023-11-16,11174919.87,4
2023-11-17,11224984.24,4
2023-11-20,11249570.04,0
2023-11-21,11249570.04,0
2023-11-22,11249570.04,0
2023-11-23,11249570.04,0
2023-11-24,11249570.04,0
2023-11-27,11249570.04,0
2023-11-28,11249570.04,0
2023-11-29,11249570.04,0
2023-11-30,11249570.04,0
2023-12-01,11249570.04,0
2023-12-04,11225970.73,1
2023-12-05,11066851.59,1
2023-12-06,11059933.36,1
2023-12-07,11080688.03,1
2023-12-08,11099136.63,1
2023-12-11,11016117.95,1
2023-12-12,10965384.31,1
2023-12-13,10940017.49,1
2023-12-14,11112973.08,1
2023-12-15,11096830.55,1
2023-12-18,11064545.51,0
2023-12-19,11064545.51,0
2023-12-20,11064545.51,0
2023-12-21,11064545.51,0
2023-12-22,11064545.51,0
2023-12-25,11064545.51,0
2023-12-26,11064545.51,0
2023-12-27,11064545.51,0
2023-12-28,11064545.51,0
2023-12-29,11064545.51,0
2024-01-02,11041334.34,4
2024-01-03,10950774.65,4
2024-01-04,10844784.37,4
2024-01-05,10750752.78,4
2024-01-08,10625463.12,1
2024-01-09,10618863.73,1
2024-01-10,10601893.87,1
2024-01-11,10601893.87,1
2024-01-12,10613207.11,1
2024-01-15,10643375.75,1
2024-01-16,10639604.67,0
2024-01-17,10639604.67,0
2024-01-18,10639604.67,0
2024-01-19,10639604.67,0
2024-01-22,10639604.67,0
2024-01-23,10639604.67,0
2024-01-24,10639604.67,0
2024-01-25,10639604.67,0
2024-01-26,10639604.67,0
2024-01-29,10639604.67,0
2024-01-30,10617284.93,1
2024-01-31,10621641.64,1
2024-02-01,10658673.61,1
2024-02-02,10693527.23,1
2024-02-05,10604214.82,1
2024-02-06,10582431.31,1
2024-02-07,10608571.53,1
2024-02-08,10647781.85,1
2024-02-19,10588966.36,1
2024-02-20,10597679.77,1
2024-02-21,10581969.33,4
2024-02-22,10657418.53,4
2024-02-23,10650194.87,4
2024-02-26,10662424.40,4
2024-02-27,10984791.29,4
2024-02-28,10715532.57,4
2024-02-29,11105274.77,4
2024-03-01,11258477.45,4
2024-03-04,11332747.42,4
2024-03-05,11339292.89,4
2024-03-06,11282949.23,1
2024-03-07,11401153.68,1
2024-03-08,11418995.86,1
2024-03-11,11450219.68,1
2024-03-12,11412305.05,1
2024-03-13,11381081.23,1
2024-03-14,11403383.96,1
2024-03-15,11447989.41,1
2024-03-18,11365469.32,1
2024-03-19,11394462.87,1
2024-03-20,11381687.56,4
2024-03-21,11289445.18,4
2024-03-22,11129310.75,4
2024-03-25,10974976.79,4
2024-03-26,10909169.31,3
2024-03-27,10697440.14,0
2024-03-28,10697440.14,0
2024-03-29,10697440.14,0
2024-04-01,10697440.14,0
2024-04-02,10697440.14,0
2024-04-03,10674999.07,1
2024-04-08,10936030.07,1
2024-04-09,10967197.95,1
2024-04-10,11006157.80,1
2024-04-11,10924342.12,1
2024-04-12,11230176.95,1
2024-04-15,11062649.59,1
2024-04-16,11126933.34,1
2024-04-17,11146413.27,1
2024-04-18,11097713.45,1
2024-04-19,11173685.16,0
2024-04-22,11173685.16,0
2024-04-23,11173685.16,0
2024-04-24,11173685.16,0
2024-04-25,11173685.16,0
2024-04-26,11173685.16,0
2024-04-29,11173685.16,0
2024-04-30,11173685.16,0
2024-05-06,11173685.16,0
2024-05-07,11173685.16,0
2024-05-08,11150245.04,4
2024-05-09,11350534.20,4
2024-05-10,11200939.34,4
2024-05-13,11129080.82,4
2024-05-14,11097295.14,4
2024-05-15,10988432.91,4
2024-05-16,10998319.07,4
2024-05-17,11073272.05,4
2024-05-20,11086962.64,4
2024-05-21,10984339.51,4
2024-05-22,11107778.02,1
2024-05-23,10855109.34,1
2024-05-24,10752884.61,1
2024-05-27,10791459.98,1
2024-05-28,10791459.98,1
2024-05-29,10858966.88,1
2024-05-30,10743240.77,1
2024-05-31,10804961.36,1
2024-06-03,10700807.86,1
2024-06-04,10804961.36,1
2024-06-05,10736101.40,4
2024-06-06,10679322.59,4
2024-06-07,10519057.40,4
2024-06-11,10649793.71,4
2024-06-12,10603043.37,4
2024-06-13,10653545.59,4
2024-06-14,10645638.61,4
2024-06-17,10738248.12,4
2024-06-18,10749754.45,4
2024-06-19,10670270.62,4
2024-06-20,10624223.84,1
2024-06-21,10675356.47,1
2024-06-24,10501126.77,1
2024-06-25,10523852.38,1
2024-06-26,10467038.35,1
2024-06-27,10404542.92,1
2024-06-28,10516277.18,1
2024-07-01,10525746.19,1
2024-07-02,10533321.39,1
2024-07-03,10610967.23,1
2024-07-04,10654524.66,0
2024-07-05,10654524.66,0
2024-07-08,10654524.66,0
2024-07-09,10654524.66,0
2024-07-10,10654524.66,0
2024-07-11,10654524.66,0
2024-07-12,10654524.66,0
2024-07-15,10654524.66,0
2024-07-16,10654524.66,0
2024-07-17,10654524.66,0
2024-07-18,10632173.62,5
2024-07-19,10638316.19,5
2024-07-22,10644011.55,5
2024-07-23,10376135.77,5
2024-07-24,10331062.42,4
2024-07-25,10231249.49,4
2024-07-26,10290249.03,4
2024-07-29,10230938.49,1
2024-07-30,10234533.91,1
2024-07-31,10260301.14,1
2024-08-01,10267480.19,4
2024-08-02,10099128.07,4
2024-08-05,9860026.17,4
2024-08-06,9972167.68,4
2024-08-07,9924935.73,4
2024-08-08,9907170.90,4
2024-08-09,9862908.66,4
2024-08-12,9833257.05,4
2024-08-13,9883512.28,4
2024-08-14,9747634.80,1
2024-08-15,9739048.10,1
2024-08-16,9752693.00,1
2024-08-19,9856735.37,1
2024-08-20,9863557.82,1
