K,LB,Trail,Pos,Sec,Floor,S,R,CAGR,MDD,CM,Trd,Win,Neg
2.0,10,0.3,8,3,0.8,1.15960920550588,273.0917298073041,74.16696366005297,39.78500636138014,1.8641938369035398,68,60.29411764705882,0
1.0,21,0.22,5,3,0,1.1570864987455445,210.39706548424104,60.790958998740095,35.06681412622976,1.7335751910598811,135,50.37037037037037,0
1.0,21,0.22,5,3,0.8,1.1570864987455445,210.39706548424104,60.790958998740095,35.06681412622976,1.7335751910598811,135,50.37037037037037,0
2.0,10,0.22,8,1,0,1.1550251206322002,267.46660237109836,73.05552075110839,40.454842777163485,1.8058535328766077,67,56.71641791044776,0
2.0,10,0.1,8,1,0,1.1541008293565895,229.59691822764196,65.30291857964328,39.907677949781664,1.6363497435711003,75,52.0,0
1.0,21,0.22,5,1,0,1.1508203423184558,208.84656078908756,60.45369167855934,35.06681412622976,1.7239573421453291,136,50.0,0
1.0,21,0.22,5,1,0.8,1.1508203423184558,208.84656078908756,60.45369167855934,35.06681412622976,1.7239573421453291,136,50.0,0
0.5,10,0.1,5,1,0,1.1506533961575636,167.7265428096754,51.12333000702041,26.577899618391037,1.9235278461073249,140,45.0,0
0.5,10,0.1,5,1,0.8,1.1506533961575636,167.7265428096754,51.12333000702041,26.577899618391037,1.9235278461073249,140,45.0,0
1.5,21,0.22,5,1,0,1.1505531278301226,204.99215614375038,59.61099445830429,29.87202184135808,1.9955460254709754,133,55.639097744360896,0
1.5,21,0.22,5,1,0.8,1.1505531278301226,204.99215614375038,59.61099445830429,29.87202184135808,1.9955460254709754,133,55.639097744360896,0
2.0,30,0.1,8,1,0.8,1.1503496394050303,148.47495261684932,46.46790223177521,30.931993031494585,1.5022602062680588,219,41.0958904109589,1
1.0,30,0.18,8,1,0,1.1497875629909615,156.72880862826904,48.488622698510106,38.52751556360732,1.2585452757382556,200,50.5,0
1.0,30,0.18,8,1,0.8,1.1497875629909615,156.72880862826904,48.488622698510106,38.52751556360732,1.2585452757382556,200,50.5,0
2.0,21,0.22,5,1,0,1.1493544644088798,228.36367223131793,64.62974158498089,30.705635221104842,2.104816953617656,121,47.93388429752066,0
2.0,10,0.22,8,1,0.8,1.1481335180923131,263.096800206552,72.1852996311261,41.162935853491135,1.7536479877929767,66,56.060606060606055,0
2.0,10,0.22,8,3,0,1.146375728376723,262.3788557303053,72.04174656326099,40.45484277716349,1.7807941303859944,69,57.971014492753625,0
2.0,10,0.18,5,1,0.8,1.1443737015926312,259.8577126641362,71.53633604440684,38.84575706513378,1.8415482526047784,67,52.23880597014925,0
1.0,21,0.18,8,1,0,1.1427902170861233,179.17303061630523,53.79961969838156,29.55817603571637,1.8201265069053398,206,47.0873786407767,0
1.0,21,0.18,8,1,0.8,1.1427902170861233,179.17303061630523,53.79961969838156,29.55817603571637,1.8201265069053398,206,47.0873786407767,0
1.5,10,0.18,5,1,0.8,1.1425385111499384,268.2926168845782,72.74496175411504,50.24473094683325,1.4478127434116534,121,57.02479338842975,0
1.0,30,0.18,8,3,0,1.1423041101650062,157.01578347647126,48.55819679644951,35.54770144901794,1.3660010300832262,196,51.53061224489795,0
1.0,30,0.18,8,3,0.8,1.1423041101650062,157.01578347647126,48.55819679644951,35.54770144901794,1.3660010300832262,196,51.53061224489795,0
2.0,21,0.22,5,1,0.8,1.1403064318796137,225.8331160827272,64.0965664513037,30.75936350624211,2.083806657387314,117,47.008547008547005,0
2.0,10,0.22,8,3,0.8,1.1394560986661317,258.06955551652123,71.17662327376291,41.16293585349117,1.729143507331394,68,57.35294117647059,0
2.0,30,0.35,5,3,0,1.1346577500757917,192.33284734828675,56.79890565244967,35.91002132283133,1.581700694127334,130,48.46153846153846,0
2.0,30,0.35,5,3,0.8,1.1346577500757917,192.33284734828675,56.79890565244967,35.91002132283133,1.581700694127334,130,48.46153846153846,0
2.5,30,0.1,8,1,0.8,1.1340836038787605,156.2620226621688,48.37535870690617,44.37403377929514,1.0901726660125732,148,45.27027027027027,1
1.5,30,0.28,8,3,0,1.1337278655577494,183.1248220251216,54.708750771179226,34.810955022269994,1.5715958018439828,206,54.85436893203883,0
1.5,30,0.28,8,3,0.8,1.1337278655577494,183.1248220251216,54.708750771179226,34.810955022269994,1.5715958018439828,206,54.85436893203883,0
0.5,30,0.1,5,1,0,1.1332238937329,188.10746978987424,55.84459505369894,36.939861713906716,1.5117705498251819,134,44.776119402985074,0
0.5,30,0.1,5,1,0.8,1.1332238937329,188.10746978987424,55.84459505369894,36.939861713906716,1.5117705498251819,134,44.776119402985074,0
1.0,14,0.18,5,1,0,1.1327072823758952,219.47172449778222,62.74554303613602,39.34797088434689,1.5946322421697472,141,49.645390070921984,0
1.0,14,0.18,5,1,0.8,1.1327072823758952,219.47172449778222,62.74554303613602,39.34797088434689,1.5946322421697472,141,49.645390070921984,0
0.5,21,0.28,5,1,0,1.1282899731158964,182.58012179700557,54.58387926965011,32.138809107214826,1.6983790247970514,133,58.64661654135338,0
0.5,21,0.28,5,1,0.8,1.1282899731158964,182.58012179700557,54.58387926965011,32.138809107214826,1.6983790247970514,133,58.64661654135338,0
1.5,10,0.1,8,3,0,1.1282387854036486,142.23883109061305,44.91517212778107,22.615321544983537,1.9860505648102984,195,48.717948717948715,0
1.5,21,0.3,5,1,0,1.1277316791120464,200.24092769938662,58.563667540482726,34.555460303542276,1.6947731856571264,133,55.639097744360896,0
1.5,21,0.3,5,1,0.8,1.1277316791120464,200.24092769938662,58.563667540482726,34.555460303542276,1.6947731856571264,133,55.639097744360896,0
1.5,21,0.35,5,1,0,1.1277316791120464,200.24092769938662,58.563667540482726,34.555460303542276,1.6947731856571264,133,55.639097744360896,0
1.5,21,0.35,5,1,0.8,1.1277316791120464,200.24092769938662,58.563667540482726,34.555460303542276,1.6947731856571264,133,55.639097744360896,0
0.5,14,0.22,5,1,0,1.1248471955268229,175.91223238176522,53.04381211105642,31.334776839379753,1.692809633939821,137,51.82481751824818,0
0.5,14,0.22,5,1,0.8,1.1248471955268229,175.91223238176522,53.04381211105642,31.334776839379753,1.692809633939821,137,51.82481751824818,0
1.5,10,0.35,8,3,0.8,1.1237600620910944,258.8705908785303,70.87797751465223,47.11670447210928,1.5043067699399146,172,55.81395348837209,0
0.5,21,0.18,5,3,0,1.1217836730337105,172.29401882678755,52.199064413617194,31.179960692920993,1.67412220072068,135,54.81481481481482,0
0.5,21,0.18,5,3,0.8,1.1217836730337105,172.29401882678755,52.199064413617194,31.179960692920993,1.67412220072068,135,54.81481481481482,0
2.0,30,0.1,8,3,0,1.120144344412327,141.58580678263334,44.75123935198078,30.854332886952136,1.4504037250115185,220,41.36363636363637,1
2.0,10,0.1,8,3,0,1.1199579035262675,216.15831275719026,62.42846545556897,39.90767794978168,1.5643221721425788,77,49.35064935064935,0
1.5,30,0.22,8,1,0,1.1191095230922665,179.5389819346696,53.88412150121824,35.763027163235165,1.506699118485467,209,54.54545454545454,0
1.5,30,0.22,8,1,0.8,1.1191095230922665,179.5389819346696,53.88412150121824,35.763027163235165,1.506699118485467,209,54.54545454545454,0
1.5,10,0.3,8,3,0.8,1.1171333620632422,254.90831675445867,70.08434957288718,47.11670447210928,1.4874628936404837,172,55.81395348837209,0
1.0,21,0.18,8,3,0,1.1149442541444816,170.82059408789735,51.853195402716025,30.16390241654921,1.719047976175229,204,46.568627450980394,0
1.0,21,0.18,8,3,0.8,1.1149442541444816,170.82059408789735,51.853195402716025,30.16390241654921,1.719047976175229,204,46.568627450980394,0
0.5,21,0.3,5,1,0,1.1149265849811565,178.68595520677968,53.68704929484722,32.13880910721486,1.670474133492239,133,58.64661654135338,0
0.5,21,0.3,5,1,0.8,1.1149265849811565,178.68595520677968,53.68704929484722,32.13880910721486,1.670474133492239,133,58.64661654135338,0
0.5,21,0.35,5,1,0,1.1149265849811565,178.68595520677968,53.68704929484722,32.13880910721486,1.670474133492239,133,58.64661654135338,0
0.5,21,0.35,5,1,0.8,1.1149265849811565,178.68595520677968,53.68704929484722,32.13880910721486,1.670474133492239,133,58.64661654135338,0
2.0,10,0.18,5,3,0,1.107969475890479,240.69502417830216,67.6260213042444,40.53893443824152,1.668174613895398,70,51.42857142857142,0
1.5,14,0.1,8,1,0.8,1.1078535569242556,147.35752910324422,46.19135343672633,31.403172804992312,1.4709135832728046,205,48.292682926829265,0
2.0,10,0.1,8,1,0.8,1.1055088962694504,209.3282473310459,60.94041158604657,41.86561550868087,1.4556196259293148,74,51.35135135135135,0
1.5,21,0.18,8,1,0.8,1.1009063392481528,159.16671976201735,49.07823889507406,27.33205130791051,1.795629546504975,208,52.40384615384615,0
0.5,14,0.1,5,1,0,1.1001282937828634,141.3719608903237,44.69750036045612,26.636621975967188,1.6780468784962412,140,45.714285714285715,0
0.5,14,0.1,5,1,0.8,1.1001282937828634,141.3719608903237,44.69750036045612,26.636621975967188,1.6780468784962412,140,45.714285714285715,0
1.5,10,0.35,8,1,0.8,1.0999799890216497,227.7114521230399,64.49255106596941,44.473321859029824,1.4501401822511915,164,55.487804878048784,0
2.0,10,0.35,5,1,0,1.0952222482818623,245.39964267769392,68.59759004189254,37.32881283344269,1.8376579600312475,67,56.71641791044776,0
1.5,10,0.3,8,1,0.8,1.0917131787434409,223.51593300771603,63.60623485351336,44.473321859029824,1.4302110162836599,164,55.487804878048784,0
1.5,21,0.28,5,1,0,1.0912561733871098,186.62707093100533,55.50832263819372,33.1098003427269,1.6764922187272269,133,55.639097744360896,0
1.5,21,0.28,5,1,0.8,1.0912561733871098,186.62707093100533,55.50832263819372,33.1098003427269,1.6764922187272269,133,55.639097744360896,0
2.0,10,0.18,5,3,0.8,1.0909212313264907,232.30734602341428,65.8744032778053,42.00282514777445,1.568332678719724,69,50.72463768115942,0
2.5,30,0.1,8,1,0,1.0902305009105087,125.59752537644529,40.65445643743586,37.37506922291865,1.0877426392164717,177,44.06779661016949,1
0.5,10,0.18,5,1,0,1.0874777455623388,168.02739396755112,51.19451299319584,35.812477736119455,1.4295160857178697,133,50.37593984962406,0
0.5,10,0.18,5,1,0.8,1.0874777455623388,168.02739396755112,51.19451299319584,35.812477736119455,1.4295160857178697,133,50.37593984962406,0
1.5,21,0.18,8,1,0,1.0828659375588798,154.67913189290923,47.99038127338859,27.33205130791051,1.7558280105927908,210,52.85714285714286,0
2.0,21,0.1,5,3,0,1.0797413785602805,174.53246448599714,52.72243961082741,25.916574032423572,2.034313622814022,126,42.857142857142854,0
2.0,30,0.18,5,3,0,1.0786760198765408,164.6618462236049,50.39554444603982,34.059526691112076,1.479631378999482,132,46.21212121212121,0
2.0,30,0.18,5,3,0.8,1.0786760198765408,164.6618462236049,50.39554444603982,34.059526691112076,1.479631378999482,132,46.21212121212121,0
2.0,10,0.35,5,1,0.8,1.0777833970686077,235.86057252851668,66.61951896752159,37.469973138758554,1.777944134649273,66,56.060606060606055,0
1.5,14,0.1,8,3,0,1.0770717725601746,140.13976715128402,44.38731288700608,30.33570441142671,1.4632036324261677,211,50.71090047393365,0
1.5,10,0.28,8,3,0.8,1.0755024297238258,232.79642095027623,65.55797848809841,50.35108755132139,1.3020171296454537,172,55.81395348837209,0
2.0,30,0.1,8,1,0,1.0718898246449615,131.56335795423476,42.2022565613956,30.931993031494585,1.364356202926393,220,40.909090909090914,1
2.0,10,0.1,8,3,0.8,1.071349771602885,196.716053324192,58.14181811384227,41.92408310259758,1.3868357710186836,76,48.68421052631579,0
0.5,10,0.18,5,3,0,1.0699204555631923,164.34114804065126,50.319104729706446,35.76317501413683,1.4070088774225387,132,50.75757575757576,0
0.5,10,0.18,5,3,0.8,1.0699204555631923,164.34114804065126,50.319104729706446,35.76317501413683,1.4070088774225387,132,50.75757575757576,0
1.5,21,0.18,5,3,0,1.0678513901116053,175.04376143063644,52.84163891779201,27.15206811535821,1.9461367986147187,136,52.94117647058824,0
1.5,21,0.18,5,3,0.8,1.0678513901116053,175.04376143063644,52.84163891779201,27.15206811535821,1.9461367986147187,136,52.94117647058824,0
2.0,10,0.35,5,3,0,1.0668595512011971,230.37314422618925,65.46686022652528,37.3288128334427,1.753788970429669,69,55.072463768115945,0
2.0,10,0.28,5,1,0,1.0640570461370744,229.13525825197632,65.20530841698844,37.32881283344269,1.746782269983452,67,56.71641791044776,0
2.0,10,0.3,5,1,0,1.0640570461370744,229.13525825197632,65.20530841698844,37.32881283344269,1.746782269983452,67,56.71641791044776,0
0.5,21,0.22,5,1,0,1.0635960614272049,160.72158178223364,49.45260641035863,34.843354641968496,1.419283731962864,135,57.77777777777777,0
0.5,21,0.22,5,1,0.8,1.0635960614272049,160.72158178223364,49.45260641035863,34.843354641968496,1.419283731962864,135,57.77777777777777,0
2.0,10,0.1,5,1,0,1.0626284488868565,203.9332269715743,59.75151520980504,39.9076779497817,1.497243595204764,69,50.72463768115942,0
2.5,30,0.1,5,1,0.8,1.0541230723671813,138.6247656540168,44.0046630540212,44.07377461186239,0.99843191198281,118,45.76271186440678,1
2.0,21,0.1,5,3,0.8,1.0536149413921096,168.02784936783542,51.194620708149415,28.00470271537715,1.8280722787333457,122,42.62295081967213,0
1.5,10,0.22,8,3,0.8,1.0511351255596948,218.7664760962431,62.59480479028772,50.351094292841125,1.2431667209899626,173,54.91329479768786,0
2.5,30,0.1,8,3,0.8,1.0501945976934275,137.2641463521038,43.65980187974081,45.28872824116882,0.9640324110504109,154,44.15584415584416,1
2.0,10,0.35,5,3,0.8,1.0492999163404224,221.24906820298827,63.52552043691304,38.57536481481461,1.646789881103509,68,54.41176470588235,0
1.5,10,0.28,8,1,0.8,1.0470870004137989,203.35988364998832,59.25226329968394,47.86937625449191,1.2377905862962626,164,55.487804878048784,0
2.0,10,0.28,5,1,0.8,1.0465006276393825,220.045369528603,63.26703728374756,37.469973138758554,1.6884729820717375,66,56.060606060606055,0
2.0,10,0.3,5,1,0.8,1.0465006276393825,220.045369528603,63.26703728374756,37.469973138758554,1.6884729820717375,66,56.060606060606055,0
1.5,30,0.22,8,3,0,1.0394255421668097,153.6708471674449,47.744429836093396,35.8429667795439,1.3320445857551566,209,53.110047846889955,0
1.5,30,0.22,8,3,0.8,1.0394255421668097,153.6708471674449,47.744429836093396,35.8429667795439,1.3320445857551566,209,53.110047846889955,0
2.0,21,0.1,5,1,0,1.0393213691170289,162.44380372761515,49.86575934721633,25.916574032423572,1.9240876238051579,125,43.2,0
1.5,10,0.1,8,1,0,1.0377032780596278,123.27824984519616,40.046322766134665,20.794147762547396,1.9258458304438237,188,48.40425531914894,0
0.5,21,0.18,5,1,0,1.036875849861321,147.48176310292703,46.22213564480375,31.179960692920993,1.48243085037942,135,55.55555555555556,0
0.5,21,0.18,5,1,0.8,1.036875849861321,147.48176310292703,46.22213564480375,31.179960692920993,1.48243085037942,135,55.55555555555556,0
2.0,10,0.28,5,3,0,1.0355399610683516,214.81633652375095,62.137570707395454,37.3288128334427,1.6646007732591674,69,55.072463768115945,0
2.0,10,0.3,5,3,0,1.0355399610683516,214.81633652375095,62.137570707395454,37.3288128334427,1.6646007732591674,69,55.072463768115945,0
1.5,21,0.1,8,1,0.8,1.0332955546985123,123.38556916654765,40.074543524438646,28.171233725743882,1.4225342033145354,222,46.3963963963964,0
2.0,10,0.22,5,1,0,1.0319113568754463,210.8556570027925,61.27482307913385,39.73753905297397,1.5419883701768398,67,53.73134328358209,0
1.5,21,0.18,8,3,0.8,1.0298304688970048,136.2855561549494,43.41105881406253,26.36773893831671,1.6463701690772978,209,50.23923444976076,0
2.5,30,0.1,5,3,0.8,1.0279826169264774,132.51028716044416,42.44579380450679,45.0690613555015,0.9417944933376232,121,45.45454545454545,1
1.5,10,0.1,5,3,0.8,1.027410342878631,222.6740043911741,63.42757210878827,39.725846533465244,1.5966323601274697,126,52.38095238095239,0
1.5,10,0.22,8,1,0.8,1.0259117618396247,192.49245898020743,56.83479678672039,47.86937625449194,1.1872892699617568,165,55.15151515151515,0
2.0,10,0.22,5,1,0.8,1.024799628694881,207.15905515090333,60.463841975752985,38.90087868151592,1.5543053017073079,66,53.03030303030303,0
1.5,14,0.1,8,3,0.8,1.0230277589169245,128.82535166980847,41.49480793641622,30.33570441142673,1.3678537796137717,206,49.51456310679612,0
2.0,10,0.1,5,3,0,1.0184211945332087,186.46456510437753,55.815917391555004,43.246536623036505,1.2906447949365514,70,48.57142857142857,0
2.0,10,0.28,5,3,0.8,1.0178609295502445,206.12190043538132,60.23529180408864,38.57536481481461,1.5614963615575628,68,54.41176470588235,0
2.0,10,0.3,5,3,0.8,1.0178609295502445,206.12190043538132,60.23529180408864,38.57536481481461,1.5614963615575628,68,54.41176470588235,0
2.0,10,0.1,5,1,0.8,1.0160225882863119,185.24275321000644,55.535515224271336,43.51503066850902,1.2762375292191006,68,50.0,0
1.5,21,0.1,8,1,0,1.0138469192462671,119.77244082601955,39.120065764262414,28.171233725743882,1.3886529125812865,224,46.875,0
2.0,21,0.1,5,1,0.8,1.0135132606723116,156.2256104199833,48.36651836744723,29.141213969318564,1.6597290153515944,121,42.97520661157025,1
1.5,21,0.18,8,3,0,1.0126616928343941,132.54636019053058,42.45505989607672,26.36773893831671,1.610113783187623,211,50.71090047393365,0
2.0,10,0.22,5,3,0,1.002923081563528,197.33198334644013,58.28007151147232,39.73753905297397,1.466625082992164,69,52.17391304347826,0
1.5,10,0.1,5,1,0.8,0.9970311554294394,182.56190834374314,54.57970145579536,41.368923061863775,1.3193406406585921,125,52.0,0
2.0,10,0.22,5,3,0.8,0.995727619136325,193.79620094871316,57.48414971421452,39.980975132932215,1.4377875857976505,68,51.470588235294116,0
1.0,21,0.18,5,3,0,0.9947902840298717,152.36503277571714,47.42505664134744,33.475495276291234,1.4167096334176086,136,46.32352941176471,0
1.0,21,0.18,5,3,0.8,0.9947902840298717,152.36503277571714,47.42505664134744,33.475495276291234,1.4167096334176086,136,46.32352941176471,0
2.5,30,0.1,8,3,0,0.9921684588535183,108.57381431760041,36.10246753950606,38.047078567678774,0.9488893470568678,180,43.888888888888886,1
1.0,21,0.18,5,1,0,0.9883301197320323,150.97571918315091,47.084205990758775,33.475495276291234,1.4065275390893412,137,45.98540145985402,0
1.0,21,0.18,5,1,0.8,0.9883301197320323,150.97571918315091,47.084205990758775,33.475495276291234,1.4065275390893412,137,45.98540145985402,0
1.5,10,0.18,8,3,0.8,0.9877807925963797,187.019059336711,55.59746073607401,49.35235707438046,1.1265411427519332,175,52.57142857142857,0
0.5,14,0.18,5,3,0,0.9848753423592986,116.59838122894952,38.274029523331365,33.37540736443236,1.1467734043036546,138,47.82608695652174,0
0.5,14,0.18,5,3,0.8,0.9848753423592986,116.59838122894952,38.274029523331365,33.37540736443236,1.1467734043036546,138,47.82608695652174,0
1.5,21,0.1,5,3,0,0.980357503845868,130.45308063884892,41.915970705092874,23.881622317286283,1.7551559164702455,141,48.226950354609926,0
1.5,21,0.1,5,3,0.8,0.980357503845868,130.45308063884892,41.915970705092874,23.881622317286283,1.7551559164702455,141,48.226950354609926,0
2.0,30,0.1,5,1,0,0.9775244492956002,119.91481536501014,39.15784848892443,28.477560569773363,1.3750422334449297,139,43.16546762589928,0
2.0,30,0.1,5,1,0.8,0.9775244492956002,119.91481536501014,39.15784848892443,28.477560569773363,1.3750422334449297,139,43.16546762589928,0
1.5,21,0.18,5,1,0,0.9717934766014925,142.72727529295503,45.03762163989931,28.70067026397028,1.569218461648187,136,52.94117647058824,0
1.5,21,0.18,5,1,0.8,0.9717934766014925,142.72727529295503,45.03762163989931,28.70067026397028,1.569218461648187,136,52.94117647058824,0
2.0,10,0.1,5,3,0.8,0.9716570674864528,168.84833245008184,51.70378171255414,46.73660952060891,1.1062801140881844,69,47.82608695652174,0
1.5,10,0.18,8,1,0.8,0.9699015391245969,167.7866517798269,51.1375558212269,46.82072170627066,1.0921992220034082,167,53.293413173652695,0
0.5,14,0.18,5,1,0,0.9627191347496542,128.37590064283603,41.378209514367924,32.84779321441705,1.2596952630658558,138,47.82608695652174,0
0.5,14,0.18,5,1,0.8,0.9627191347496542,128.37590064283603,41.378209514367924,32.84779321441705,1.2596952630658558,138,47.82608695652174,0
1.5,14,0.1,5,3,0,0.9583116294735837,120.12610294587222,39.21389287947661,26.773785020683928,1.4646376240483798,138,49.275362318840585,0
1.5,30,0.18,8,1,0,0.9582460650000177,129.8021692654437,41.747760156541005,34.86933467076969,1.1972628830092755,210,50.476190476190474,0
1.5,30,0.18,8,1,0.8,0.9582460650000177,129.8021692654437,41.747760156541005,34.86933467076969,1.1972628830092755,210,50.476190476190474,0
1.5,21,0.1,8,3,0.8,0.9423159725323503,101.66067891600754,34.19243528933276,22.340953582880342,1.530482356649901,222,45.4954954954955,0
1.5,30,0.3,5,3,0,0.9322053470500687,153.4120833541124,47.68121793565718,37.74557628191135,1.2632266515031922,134,50.0,1
1.5,30,0.3,5,3,0.8,0.9322053470500687,153.4120833541124,47.68121793565718,37.74557628191135,1.2632266515031922,134,50.0,1
1.5,14,0.1,5,1,0,0.9298253266878651,124.93368514889282,40.48076425598624,26.77378502068393,1.5119552287699725,137,48.9051094890511,0
1.5,14,0.1,5,3,0.8,0.9237569107517238,112.67632117226749,37.21861036547332,27.254268531969917,1.365606650635844,137,48.9051094890511,0
1.5,21,0.1,8,3,0,0.9236146502238619,98.6828992847321,33.35798973823765,22.340953582880342,1.4931318672001341,224,45.982142857142854,0
1.5,30,0.35,5,3,0,0.9158785059060104,148.20295950991704,46.40065384016838,37.74557628191134,1.2293004481800633,134,50.0,1
1.5,30,0.35,5,3,0.8,0.9158785059060104,148.20295950991704,46.40065384016838,37.74557628191134,1.2293004481800633,134,50.0,1
1.5,30,0.18,8,3,0,0.9069766359431464,115.90109037833263,38.087205857370996,35.0312420601976,1.087235382403,210,49.523809523809526,0
1.5,30,0.18,8,3,0.8,0.9069766359431464,115.90109037833263,38.087205857370996,35.0312420601976,1.087235382403,210,49.523809523809526,0
1.5,21,0.1,5,1,0,0.9026866936061553,110.10299392703426,36.51997944658538,22.691715092831696,1.6093970551446783,141,47.5177304964539,0
1.5,21,0.1,5,1,0.8,0.9026866936061553,110.10299392703426,36.51997944658538,22.691715092831696,1.6093970551446783,141,47.5177304964539,0
1.5,14,0.1,5,1,0.8,0.8980940355852775,117.32119918986012,38.467324313490934,27.254268531969917,1.4114238387417308,136,48.529411764705884,0
2.5,21,0.1,5,1,0.8,0.8976523906746632,72.65776533570435,26.57485351957036,30.492736364053975,0.8715142256271181,19,47.368421052631575,1
2.5,21,0.1,5,3,0.8,0.8976523906746632,72.65776533570435,26.57485351957036,30.492736364053975,0.8715142256271181,19,47.368421052631575,1
2.5,21,0.1,8,1,0.8,0.8976523906746632,72.65776533570435,26.57485351957036,30.492736364053975,0.8715142256271181,19,47.368421052631575,1
2.5,21,0.1,8,3,0.8,0.8976523906746632,72.65776533570435,26.57485351957036,30.492736364053975,0.8715142256271181,19,47.368421052631575,1
1.0,21,0.1,5,1,0,0.8845495206177283,107.28404093420203,35.748936705263425,30.76136461832325,1.1621375432730083,140,43.57142857142857,1
1.0,21,0.1,5,1,0.8,0.8845495206177283,107.28404093420203,35.748936705263425,30.76136461832325,1.1621375432730083,140,43.57142857142857,1
1.5,30,0.28,5,3,0,0.8838055512053146,137.47309387667127,43.71283600816962,38.247004468411994,1.1429087484294835,134,50.0,1
1.5,30,0.28,5,3,0.8,0.8838055512053146,137.47309387667127,43.71283600816962,38.247004468411994,1.1429087484294835,134,50.0,1
2.5,30,0.1,5,1,0,0.8803586340970015,100.41482929764803,33.84419471755966,43.55199337155,0.7770986376864238,125,45.6,1
1.0,21,0.1,8,1,0,0.8695808595037267,95.36080208454393,32.41844176320055,30.777227462067387,1.0533256058608897,219,39.26940639269406,1
1.0,21,0.1,8,1,0.8,0.8695808595037267,95.36080208454393,32.41844176320055,30.777227462067387,1.0533256058608897,219,39.26940639269406,1
2.5,21,0.28,5,1,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.28,5,3,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.28,8,1,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.28,8,3,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.3,5,1,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.3,5,3,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.3,8,1,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.3,8,3,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.35,5,1,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.35,5,3,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.35,8,1,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
2.5,21,0.35,8,3,0.8,0.8671685380311069,79.49966739604196,28.71530921908716,33.75454545070822,0.8507094033015536,19,57.89473684210527,1
1.5,30,0.22,5,3,0,0.8653116158023936,130.55636958124074,41.942637581397136,37.772712167877195,1.1103951814470485,134,49.25373134328358,1
1.5,30,0.22,5,3,0.8,0.8653116158023936,130.55636958124074,41.942637581397136,37.772712167877195,1.1103951814470485,134,49.25373134328358,1
1.0,21,0.1,5,3,0,0.8642532039335863,103.2810843919333,34.64350788711417,30.76136461832325,1.1262019197444344,140,43.57142857142857,1
1.0,21,0.1,5,3,0.8,0.8642532039335863,103.2810843919333,34.64350788711417,30.76136461832325,1.1262019197444344,140,43.57142857142857,1
1.5,10,0.1,8,3,0.8,0.8620363152617316,129.96035636915448,41.78866478447243,39.390351376225574,1.0608858089469693,181,48.06629834254144,0
1.0,21,0.1,8,3,0,0.8533299828589876,92.56188831399115,31.619632353222848,31.07561087853098,1.017506380705382,218,38.99082568807339,1
1.0,21,0.1,8,3,0.8,0.8533299828589876,92.56188831399115,31.619632353222848,31.07561087853098,1.017506380705382,218,38.99082568807339,1
2.5,30,0.1,5,3,0,0.8504540607255274,94.7538875485322,32.245795630530964,45.0690613555015,0.7154751987439554,127,45.66929133858268,1
1.5,30,0.1,8,3,0,0.8426108496659791,91.36881208746122,31.277079392261207,29.85936402269101,1.047479757723334,220,43.63636363636363,0
1.5,30,0.1,8,3,0.8,0.8426108496659791,91.36881208746122,31.277079392261207,29.85936402269101,1.047479757723334,220,43.63636363636363,0
2.5,21,0.22,5,1,0.8,0.8409171805096111,75.39208769565161,27.435957158816283,33.83365292649766,0.810907330001282,19,52.63157894736842,1
2.5,21,0.22,5,3,0.8,0.8409171805096111,75.39208769565161,27.435957158816283,33.83365292649766,0.810907330001282,19,52.63157894736842,1
2.5,21,0.22,8,1,0.8,0.8409171805096111,75.39208769565161,27.435957158816283,33.83365292649766,0.810907330001282,19,52.63157894736842,1
2.5,21,0.22,8,3,0.8,0.8409171805096111,75.39208769565161,27.435957158816283,33.83365292649766,0.810907330001282,19,52.63157894736842,1
2.5,21,0.28,8,1,0,0.8390780077904796,96.37617452010933,33.27870709084115,33.57428527950293,0.9911962924541471,52,46.15384615384615,0
2.5,21,0.28,8,3,0,0.8390780077904796,96.37617452010933,33.27870709084115,33.57428527950293,0.9911962924541471,52,46.15384615384615,0
